  Phi		P1		P2		P3	     P4		   P5		  P6		P7		P8		P9		Po		Pi 
 2.1  2.885206e+005  2.086957e+007  2.087605e+007  2.086641e+007  2.085771e+007  2.342656e+005  2.827937e+005  2.811920e+005  2.864849e+005  2.084013e+007  2.899277e+005  2.308319e-004 2.283227e-004 0.000000e+000 0.000000e+000 
 2.2  3.166357e+005  2.086797e+007  2.087459e+007  2.086487e+007  2.085628e+007  2.358560e+005  2.826936e+005  2.811091e+005  2.864150e+005  2.083865e+007  2.898368e+005  2.308132e-004 2.282659e-004 0.000000e+000 0.000000e+000 
 2.3  3.473500e+005  2.086622e+007  2.087298e+007  2.086317e+007  2.085470e+007  2.374201e+005  2.825863e+005  2.810219e+005  2.863383e+005  2.083701e+007  2.897423e+005  2.308469e-004 2.282059e-004 0.000000e+000 0.000000e+000 
 2.4  3.794407e+005  2.086437e+007  2.087127e+007  2.086138e+007  2.085302e+007  2.388930e+005  2.824794e+005  2.809351e+005  2.862618e+005  2.083527e+007  2.896482e+005  2.308807e-004 2.281454e-004 0.000000e+000 0.000000e+000 
 2.5  4.128559e+005  2.086243e+007  2.086946e+007  2.085950e+007  2.085125e+007  2.402799e+005  2.823711e+005  2.808484e+005  2.861827e+005  2.083345e+007  2.895550e+005  2.309541e-004 2.280843e-004 0.000000e+000 0.000000e+000 
 2.6  4.476974e+005  2.086039e+007  2.086756e+007  2.085752e+007  2.084939e+007  2.415916e+005  2.822654e+005  2.807626e+005  2.861075e+005  2.083152e+007  2.894617e+005  2.309818e-004 2.280225e-004 0.000000e+000 0.000000e+000 
 2.7  4.838316e+005  2.085826e+007  2.086557e+007  2.085545e+007  2.084743e+007  2.428291e+005  2.821582e+005  2.806770e+005  2.860291e+005  2.082950e+007  2.893696e+005  2.310591e-004 2.279602e-004 0.000000e+000 0.000000e+000 
 2.8  5.213989e+005  2.085604e+007  2.086347e+007  2.085327e+007  2.084538e+007  2.440025e+005  2.820540e+005  2.805927e+005  2.859555e+005  2.082739e+007  2.892776e+005  2.310805e-004 2.278972e-004 0.000000e+000 0.000000e+000 
 2.9  5.602233e+005  2.085372e+007  2.086129e+007  2.085101e+007  2.084323e+007  2.451112e+005  2.819482e+005  2.805085e+005  2.858780e+005  2.082518e+007  2.891870e+005  2.311620e-004 2.278338e-004 0.000000e+000 0.000000e+000 
 3.0  6.004904e+005  2.085131e+007  2.085901e+007  2.084865e+007  2.084099e+007  2.461652e+005  2.818459e+005  2.804260e+005  2.858064e+005  2.082287e+007  2.890966e+005  2.311766e-004 2.277696e-004 0.000000e+000 0.000000e+000 
 3.1  6.419755e+005  2.084881e+007  2.085664e+007  2.084620e+007  2.083866e+007  2.471626e+005  2.817418e+005  2.803436e+005  2.857301e+005  2.082048e+007  2.890078e+005  2.312624e-004 2.277050e-004 0.000000e+000 0.000000e+000 
 3.2  6.849160e+005  2.084621e+007  2.085417e+007  2.084365e+007  2.083623e+007  2.481130e+005  2.816417e+005  2.802630e+005  2.856607e+005  2.081798e+007  2.889191e+005  2.312701e-004 2.276396e-004 0.000000e+000 0.000000e+000 
 3.3  7.290314e+005  2.084353e+007  2.085161e+007  2.084102e+007  2.083372e+007  2.490136e+005  2.815395e+005  2.801826e+005  2.855857e+005  2.081540e+007  2.888323e+005  2.313602e-004 2.275738e-004 0.000000e+000 0.000000e+000 
 3.4  7.746180e+005  2.084074e+007  2.084895e+007  2.083828e+007  2.083110e+007  2.498737e+005  2.814416e+005  2.801041e+005  2.855188e+005  2.081272e+007  2.887455e+005  2.313607e-004 2.275073e-004 0.000000e+000 0.000000e+000 
 3.5  8.213330e+005  2.083787e+007  2.084620e+007  2.083546e+007  2.082840e+007  2.506897e+005  2.813414e+005  2.800258e+005  2.854453e+005  2.080996e+007  2.886609e+005  2.314554e-004 2.274404e-004 0.000000e+000 0.000000e+000 
 3.6  8.695382e+005  2.083490e+007  2.084336e+007  2.083253e+007  2.082560e+007  2.514707e+005  2.812459e+005  2.799496e+005  2.853810e+005  2.080709e+007  2.885762e+005  2.314483e-004 2.273727e-004 0.000000e+000 0.000000e+000 
 3.8  9.189610e+005  2.083184e+007  2.084042e+007  2.082952e+007  2.082272e+007  2.522152e+005  2.811489e+005  2.798743e+005  2.852921e+005  2.080413e+007  2.884944e+005  2.315415e-004 2.273045e-004 0.000000e+000 0.000000e+000 
 3.9  9.701191e+005  2.082866e+007  2.083736e+007  2.082639e+007  2.081971e+007  2.529322e+005  2.810558e+005  2.798006e+005  2.852097e+005  2.080105e+007  2.884121e+005  2.315393e-004 2.272352e-004 0.000000e+000 0.000000e+000 
 4.0  1.022653e+006  2.082539e+007  2.083421e+007  2.082316e+007  2.081661e+007  2.536176e+005  2.809604e+005  2.797267e+005  2.851212e+005  2.079787e+007  2.883314e+005  2.316218e-004 2.271652e-004 0.000000e+000 0.000000e+000 
